river_level,rainfall,humidity,soil_moisture,drainage_cap,temp,risk_score,risk_label
45.3247,69.7097,70.4299,0.5321,0.4855,33.7168,0,Low
51.072,79.9378,74.2315,0.4914,0.4183,32.8849,1,Medium
52.8989,134.5207,73.4207,0.7482,0.503,28.8778,1,Medium
50.8252,150.4318,81.9804,0.5806,0.5181,32.7413,2,High
47.9558,62.3796,79.8069,0.4701,0.3247,30.8189,0,Low
46.2301,49.5028,62.7987,0.4944,0.3553,33.9354,0,Low
46.8549,218.3131,95.7137,0.7434,0.8226,23.651,2,High
51.487,125.1947,77.049,0.7232,0.6101,30.5963,1,Medium
46.5056,4.6589,66.5672,0.2088,0.2185,35.8437,0,Low
45.9538,29.8227,60.558,0.4341,0.2376,33.4139,0,Low
44.3614,50.5361,67.1054,0.3332,0.3628,33.068,0,Low
45.0003,11.7804,72.7037,0.2357,0.2015,33.5753,0,Low
49.0945,34.8943,64.0192,0.3621,0.334,35.4653,0,Low
53.069,203.7304,91.6894,0.8545,0.6604,28.6008,2,High
55.2177,221.9177,94.0411,0.9208,0.8518,26.9999,2,High
53.3823,165.7742,73.0657,0.7639,0.618,29.7697,2,High
44.1621,71.2119,72.2008,0.4187,0.2795,33.2572,0,Low
45.318,5.065,54.5214,0.2733,0.2374,33.9764,0,Low
54.9569,199.0698,91.0343,0.87,0.7291,27.7491,2,High
50.164,58.5139,68.7805,0.4393,0.3859,34.1671,1,Medium
48.8318,78.9725,65.4805,0.5122,0.3431,31.4323,1,Medium
46.8034,69.9167,63.8361,0.4578,0.5194,33.3434,0,Low
48.6789,17.5722,62.0963,0.3576,0.2341,31.6539,0,Low
47.7826,34.7213,77.2661,0.3689,0.2473,31.2408,0,Low
55.4494,129.4297,86.2368,0.6752,0.6307,29.9889,2,High
50.0413,213.9558,91.7515,0.8363,0.7728,25.8169,2,High
47.6462,207.5667,91.6359,0.7679,0.9671,28.8984,2,High
49.1927,113.358,78.8782,0.4753,0.5509,30.097,1,Medium
44.3543,3.7703,57.8556,0.2939,0.1626,37.1464,0,Low
45.383,45.596,62.9203,0.3725,0.3082,33.1238,0,Low
55.0058,173.0947,88.4886,0.8071,0.693,28.7784,2,High
49.3384,154.6962,78.649,0.7062,0.5474,27.9698,1,Medium
44.7604,0.6812,67.2981,0.2048,0.2526,34.7322,0,Low
45.6369,44.8432,59.5116,0.4295,0.2885,31.7455,0,Low
53.5297,108.92,70.7409,0.6926,0.5083,28.5228,2,High
44.3568,2.8829,67.4819,0.1837,0.1762,36.7448,0,Low
47.5041,53.8922,66.1106,0.3793,0.2575,34.9944,0,Low
46.6907,64.7202,68.4478,0.4586,0.3818,34.273,0,Low
45.6638,20.7297,66.1293,0.3164,0.2012,36.3878,0,Low
48.9627,78.4316,76.7743,0.4905,0.3707,32.2948,1,Medium
53.8588,136.1466,82.1094,0.7244,0.5783,28.675,2,High
43.4272,24.6325,64.8849,0.1867,0.1538,32.6168,0,Low
44.5209,99.0854,77.8753,0.4291,0.3174,27.5259,1,Medium
52.1304,238.3245,95.4112,0.892,0.8564,26.5383,2,High
42.9747,11.5101,67.037,0.2802,0.0468,34.7959,0,Low
50.0434,122.3721,91.4166,0.5052,0.3385,30.8597,1,Medium
53.7635,210.5663,92.006,0.8887,0.7909,27.7817,2,High
43.7769,14.931,57.7911,0.2433,0.1901,37.1776,0,Low
54.9766,247.3191,99.8184,1.0,0.9128,24.4504,2,High
49.5757,63.7363,68.1919,0.5056,0.4257,33.4057,1,Medium
45.2796,14.261,63.6823,0.3677,0.1004,33.4355,0,Low
51.5939,142.821,81.8283,0.6262,0.5305,25.8758,1,Medium
50.2886,208.9568,86.3458,0.7832,0.7215,26.2877,2,High
46.8832,34.729,63.008,0.3581,0.2988,36.531,0,Low
48.2167,19.3261,51.1639,0.409,0.2773,33.8595,0,Low
48.2307,34.5261,64.3265,0.397,0.2598,31.8437,0,Low
50.7072,168.0821,86.3355,0.7377,0.6606,29.0464,2,High
51.2447,168.1346,83.612,0.8017,0.6575,30.0546,2,High
46.9821,1.7292,57.942,0.2581,0.117,35.9541,0,Low
44.4854,25.4286,65.4455,0.3563,0.2615,36.6936,0,Low
52.0686,167.1214,78.6844,0.837,0.5353,26.4443,2,High
45.5652,16.9344,57.081,0.2858,0.2368,37.1007,0,Low
48.878,80.4334,73.8899,0.4175,0.485,27.6767,1,Medium
51.3563,98.9226,76.7536,0.5833,0.4486,26.982,1,Medium
44.6445,48.2535,69.3108,0.4372,0.472,30.1438,0,Low
50.3671,131.6181,76.9239,0.6645,0.6048,30.6957,1,Medium
51.0403,181.6282,90.8959,0.701,0.7757,24.7172,2,High
48.6084,6.9732,55.3575,0.3782,0.2544,33.4444,0,Low
52.9987,238.1648,91.858,0.9743,0.9072,24.6266,2,High
46.0895,156.2847,85.6189,0.6856,0.6283,30.2413,1,Medium
54.6444,234.4116,97.1156,1.0,0.7591,28.1798,2,High
45.4827,21.2946,59.1193,0.2756,0.0877,35.9524,0,Low
51.5598,122.4895,87.8615,0.6885,0.5346,27.2389,1,Medium
45.9791,58.3666,67.5188,0.3668,0.2846,33.0227,0,Low
46.3424,12.6515,62.2103,0.2356,0.156,33.753,0,Low
50.6668,106.0403,79.7363,0.5414,0.386,30.431,1,Medium
45.1997,7.1533,68.7611,0.2992,0.2817,34.5824,0,Low
50.6967,218.5955,90.911,0.833,0.7149,25.3279,2,High
43.5196,33.5447,70.5626,0.3768,0.2034,32.2067,0,Low
48.7309,37.3565,62.9491,0.4451,0.3109,32.6091,0,Low
51.7025,182.4216,93.8812,0.8153,0.7853,26.3205,2,High
44.7578,127.0498,77.98,0.6148,0.5979,31.9505,1,Medium
43.6018,24.8298,65.0483,0.2246,0.1716,33.8789,0,Low
48.7294,106.9376,73.2374,0.6042,0.4803,32.7431,1,Medium
51.1307,80.0322,72.2844,0.5561,0.5417,33.9847,1,Medium
45.9833,4.4669,56.9736,0.2061,0.2482,37.5927,0,Low
43.0159,101.2053,73.8565,0.4219,0.4904,28.4361,1,Medium
48.1391,26.8252,63.8412,0.3474,0.2848,34.4525,0,Low
46.4186,46.6864,61.2565,0.3681,0.3108,30.6503,0,Low
54.6283,189.6194,83.6908,0.8401,0.8719,31.0891,2,High
47.4313,92.3041,62.424,0.471,0.5049,32.4856,1,Medium
45.8978,55.7675,61.6041,0.4655,0.3597,31.8304,0,Low
50.4234,109.2337,75.2224,0.5252,0.5267,30.0002,1,Medium
46.575,94.0729,77.9676,0.4333,0.4007,32.9158,1,Medium
48.4198,47.9303,64.9252,0.363,0.1925,32.3461,0,Low
45.9356,41.9158,65.7154,0.3271,0.2104,30.609,0,Low
55.4636,207.7362,94.8915,0.8624,0.7419,27.5899,2,High
53.5895,103.9302,78.7164,0.7051,0.4826,33.3086,2,High
45.9828,5.365,64.8448,0.239,0.1318,34.6391,0,Low
51.2464,95.8768,74.0188,0.561,0.4126,32.6652,1,Medium
44.9357,7.1011,58.5435,0.1974,0.2649,33.5329,0,Low
43.8767,14.3551,63.9885,0.2388,0.3286,34.6776,0,Low
50.5245,237.8549,99.7123,0.9272,0.9457,25.6855,2,High
49.6541,234.837,100.0,0.911,0.692,24.9059,2,High
43.5765,40.4185,77.6885,0.3696,0.3672,31.4942,0,Low
54.9946,154.0544,89.2161,0.7124,0.6734,27.3785,2,High
53.5088,173.8259,84.5541,0.754,0.6713,26.6766,2,High
45.5759,17.1112,56.3834,0.3349,0.1999,33.3964,0,Low
50.1071,110.5065,78.4809,0.5841,0.4749,30.3062,1,Medium
55.1198,108.8166,80.7173,0.6525,0.5827,30.9363,2,High
45.2095,16.1114,49.489,0.3157,0.2539,34.6414,0,Low
50.7255,148.2105,73.3539,0.7348,0.7022,28.8665,1,Medium
45.5718,18.0747,60.2463,0.2614,0.2716,34.3066,0,Low
47.7319,110.3615,71.6061,0.5446,0.5849,28.8723,1,Medium
43.8401,37.3273,57.1805,0.3109,0.3123,33.8889,0,Low
44.8994,11.7421,63.5441,0.2227,0.1107,31.3983,0,Low
47.8901,82.2193,77.7166,0.4996,0.3023,29.6883,1,Medium
51.2134,222.7755,90.2465,0.8442,0.844,24.008,2,High
54.8347,100.4739,65.7659,0.631,0.5323,29.8389,2,High
52.7041,102.3303,75.3577,0.6366,0.4525,31.4853,1,Medium
44.1768,12.2447,56.1644,0.2751,0.2243,34.8591,0,Low
47.1342,45.1605,61.2794,0.3401,0.2605,33.74,0,Low
46.0853,37.6189,70.0653,0.361,0.249,35.1131,0,Low
48.5945,68.3897,75.5756,0.4688,0.2771,32.6255,1,Medium
49.6084,111.0959,74.107,0.5513,0.4907,28.5423,1,Medium
45.1997,48.7094,70.4749,0.3211,0.2576,33.1112,0,Low
45.7233,21.9665,57.704,0.3156,0.2651,32.2553,0,Low
42.709,10.8097,64.1588,0.1666,0.0489,33.8982,0,Low
45.5173,148.8203,78.9155,0.5559,0.6065,29.8431,1,Medium
45.2675,82.6873,64.9484,0.3827,0.3441,31.3547,1,Medium
51.8331,157.9405,77.576,0.6641,0.5405,29.968,2,High
51.377,144.1121,82.226,0.6608,0.5557,29.2522,1,Medium
46.8466,6.4553,53.5007,0.3404,0.1032,31.7133,0,Low
53.0087,209.4786,87.9186,0.8968,0.7676,25.8314,2,High
48.7684,173.4714,89.628,0.7728,0.6874,29.3318,1,Medium
48.2359,30.6173,61.8223,0.3353,0.2669,34.6883,0,Low
48.7093,104.4448,66.916,0.4495,0.4759,28.679,1,Medium
49.7419,217.1639,89.018,0.806,0.7364,25.3928,2,High
46.9113,12.6533,65.1597,0.3595,0.2877,34.9074,0,Low
47.8776,99.331,67.418,0.5058,0.469,29.9824,1,Medium
42.9034,39.5828,71.4769,0.3073,0.3285,32.7384,0,Low
46.675,3.7381,64.34,0.2675,0.3039,35.3482,0,Low
49.1594,69.5595,71.4889,0.5079,0.2829,35.8829,1,Medium
52.758,242.882,96.8902,0.9838,0.8541,25.9047,2,High
52.8162,144.6627,80.8886,0.63,0.5249,30.5998,1,Medium
53.6122,180.3092,86.9147,0.6833,0.8153,26.0136,2,High
53.6267,144.6513,80.6085,0.7522,0.6568,26.7241,2,High
46.7664,42.8748,70.4171,0.3629,0.3147,31.5342,0,Low
45.2656,155.8364,88.2815,0.6552,0.6919,28.4156,1,Medium
47.6332,6.616,56.8221,0.2853,0.1997,35.189,0,Low
47.5764,4.9994,57.1907,0.3207,0.2389,35.7609,0,Low
44.3498,12.2241,59.755,0.2574,0.1697,36.2937,0,Low
55.0175,130.2793,75.1952,0.6695,0.4659,32.3041,2,High
49.5417,78.2343,76.6219,0.4797,0.4632,27.7109,1,Medium
49.8818,196.5197,80.0147,0.78,0.6598,25.1773,2,High
42.2889,7.9384,63.8249,0.2539,0.2444,38.0092,0,Low
46.3758,23.8154,70.2677,0.3134,0.3175,34.7456,0,Low
45.8304,4.7726,57.7745,0.2146,0.0168,34.5955,0,Low
49.4721,96.4832,80.868,0.6255,0.5538,26.6841,1,Medium
50.2639,71.1093,75.742,0.5087,0.4126,29.565,1,Medium
45.3155,35.2044,63.1824,0.4017,0.223,35.3613,0,Low
48.9452,117.6065,80.5589,0.5305,0.3726,29.3589,1,Medium
44.4038,97.5314,69.5213,0.457,0.4272,32.1883,1,Medium
51.9395,234.1657,87.2745,0.9188,0.8315,24.8324,2,High
48.976,78.198,68.6288,0.5239,0.49,36.2359,1,Medium
50.7332,157.3768,88.7843,0.6127,0.6031,28.6168,2,High
48.9984,69.9006,67.4945,0.3786,0.2772,29.2241,1,Medium
46.4967,30.8604,64.5288,0.3076,0.1452,34.9264,0,Low
49.9214,167.6668,78.4515,0.7471,0.6697,28.443,2,High
54.4461,207.148,93.334,0.8479,0.769,25.4689,2,High
54.6675,227.303,95.9797,0.9268,0.9251,26.309,2,High
43.3822,10.3831,57.9321,0.248,0.1607,36.6768,0,Low
43.9383,30.7593,52.721,0.2611,0.2692,33.2906,0,Low
50.3786,71.5006,68.2014,0.5689,0.4044,30.23,1,Medium
47.0988,11.8565,63.8726,0.2642,0.0138,34.9395,0,Low
51.5541,145.8138,80.348,0.5882,0.6182,27.8834,1,Medium
46.8839,97.6735,74.0767,0.4577,0.4028,31.7483,1,Medium
46.3807,22.6839,64.9234,0.2777,0.2748,36.6266,0,Low
48.5582,17.8303,59.9415,0.3486,0.2521,32.0024,0,Low
53.5539,100.6636,67.8163,0.624,0.4193,27.2814,2,High
48.8049,80.9931,75.0341,0.5245,0.4072,36.3454,1,Medium
49.9663,162.0979,78.2692,0.801,0.6623,28.7819,2,High
47.9313,86.3634,66.0828,0.4966,0.4346,29.0525,1,Medium
52.8274,202.8451,90.8986,0.8895,0.8084,24.8835,2,High
48.7659,87.8586,66.7711,0.4888,0.4245,30.536,1,Medium
53.1844,208.9523,85.1624,0.8817,0.9046,27.2461,2,High
50.6527,98.029,81.6269,0.546,0.5187,26.2455,1,Medium
54.0179,147.2488,88.5576,0.724,0.6814,30.5075,2,High
45.4223,17.2794,68.3754,0.3005,0.2824,32.9347,0,Low
47.8381,73.6418,74.1067,0.5124,0.4064,35.0208,0,Low
48.9445,66.0664,75.0313,0.4587,0.421,33.1296,1,Medium
54.8244,245.6163,100.0,0.9766,0.9716,26.9642,2,High
48.845,36.6081,70.5958,0.4049,0.3035,33.0675,0,Low
45.4354,1.1821,61.4219,0.2977,0.2652,35.4432,0,Low
48.1573,82.4507,75.9078,0.4187,0.2994,34.4705,1,Medium
49.8418,90.237,70.3085,0.5449,0.5209,29.6862,1,Medium
48.3551,73.8394,71.0691,0.4048,0.3152,32.9306,1,Medium
52.1218,89.7896,73.5245,0.6309,0.3775,32.4803,1,Medium
50.9004,133.2189,77.9602,0.6685,0.5475,32.3962,1,Medium
51.8713,106.8875,73.39,0.6641,0.5275,29.4428,1,Medium
46.5019,43.4935,72.5284,0.2878,0.2968,31.5635,0,Low
46.5163,176.2285,79.9071,0.6814,0.7472,30.3293,1,Medium
49.4079,26.5228,64.4521,0.4169,0.2391,33.4889,0,Low
49.881,88.2932,65.9144,0.5989,0.5713,29.6706,1,Medium
47.4166,118.2467,66.516,0.5816,0.6262,29.2792,1,Medium
53.831,174.8802,90.4592,0.7736,0.6976,25.2335,2,High
44.0272,17.9424,68.9413,0.2596,0.1558,34.2265,0,Low
53.8389,213.8977,87.5186,0.8366,0.9531,20.682,2,High
46.261,35.4936,65.2223,0.4214,0.4182,34.112,0,Low
51.3905,142.324,78.4789,0.7133,0.612,26.2234,1,Medium
47.5645,75.4665,69.1241,0.4546,0.292,34.5187,0,Low
44.6068,58.6124,65.7656,0.4065,0.3826,31.2441,0,Low
45.5765,18.1065,64.8353,0.2909,0.1822,32.6196,0,Low
49.6381,204.3769,86.707,0.7886,0.8065,26.9091,2,High
48.7781,233.4513,94.7583,0.8229,0.8298,26.4487,2,High
44.147,116.8998,84.7045,0.4755,0.3647,30.3948,1,Medium
45.1077,24.8986,65.4336,0.3248,0.1646,30.7617,0,Low
51.582,202.3126,88.9478,0.8799,0.7152,27.1426,2,High
51.9942,215.4114,87.3002,0.8482,0.9002,26.2258,2,High
48.6392,69.1036,69.6026,0.4246,0.3201,32.0018,1,Medium
52.8986,102.6569,66.0197,0.6555,0.3428,32.0516,1,Medium
45.0889,15.1721,69.8225,0.2861,0.2021,32.8462,0,Low
55.3292,141.0883,74.9621,0.6245,0.5512,27.0911,2,High
46.6986,34.6815,55.2624,0.3176,0.3759,34.8424,0,Low
45.1875,99.1737,73.3616,0.5087,0.557,27.1349,1,Medium
46.6641,23.4198,65.0499,0.2858,0.141,34.6293,0,Low
53.462,206.7944,95.5737,0.8687,0.8017,24.3038,2,High
50.8267,215.5097,91.3953,0.7858,0.8222,29.1844,2,High
49.7969,140.4202,84.2863,0.6319,0.5619,26.4731,1,Medium
47.3581,21.9298,67.7193,0.2777,0.2395,31.2555,0,Low
48.0,95.0367,77.465,0.4554,0.5041,35.8581,1,Medium
50.6083,81.0898,65.6844,0.4842,0.4279,34.2817,1,Medium
55.4595,106.0674,77.4041,0.6976,0.5683,29.1435,2,High
52.1127,123.8293,70.4109,0.6679,0.6465,27.5743,1,Medium
50.5923,118.7683,86.5995,0.7149,0.5208,28.3965,1,Medium
49.3104,96.6219,77.0153,0.5103,0.5021,31.8556,1,Medium
50.5844,174.4789,81.3031,0.7969,0.6569,28.5895,2,High
46.8453,67.8304,71.3755,0.5275,0.4691,31.489,0,Low
49.7295,97.9017,68.6534,0.6054,0.4339,34.5153,1,Medium
50.3046,229.3166,84.3309,0.9302,0.8681,24.2552,2,High
50.7744,126.4785,82.0909,0.6396,0.5289,26.1601,1,Medium
53.2527,178.9178,80.1442,0.8077,0.7412,33.1827,2,High
52.4021,245.1186,93.4115,0.8963,0.8,27.0248,2,High
44.0835,18.6096,63.6331,0.1419,0.1604,33.8456,0,Low
44.1364,1.9012,59.3541,0.2464,0.174,35.3411,0,Low
45.9587,0.6534,54.9513,0.2122,0.0898,35.2154,0,Low
54.689,163.3,83.1655,0.7587,0.6117,25.2224,2,High
48.6681,153.2082,82.1893,0.6252,0.4792,28.8382,1,Medium
44.3088,13.6639,66.2695,0.2832,0.2387,35.3177,0,Low
53.5936,129.2928,90.3254,0.6721,0.6158,30.5951,2,High
54.659,170.2733,73.9567,0.8591,0.6009,23.4212,2,High
51.7489,165.1404,79.1271,0.7046,0.5597,28.7707,2,High
55.457,170.2212,84.9457,0.8169,0.6184,29.121,2,High
47.5259,90.8039,77.7664,0.4902,0.3395,31.2666,1,Medium
52.044,136.3578,80.8218,0.6613,0.5991,27.1166,1,Medium
46.8524,88.0549,77.9427,0.4794,0.3715,34.1005,1,Medium
47.8142,36.2006,57.669,0.449,0.3246,33.485,0,Low
50.6627,132.6885,76.9881,0.6889,0.5197,29.2647,1,Medium
48.5257,2.1649,67.6111,0.2791,0.1642,34.6016,0,Low
47.3429,3.7028,56.2171,0.2575,0.2574,31.9212,0,Low
54.2751,207.2964,74.5263,0.8402,0.6858,30.6183,2,High
47.3878,113.3382,71.7835,0.5576,0.4546,32.7257,1,Medium
52.7301,221.6899,93.2232,0.8152,0.8172,24.7522,2,High
51.3868,107.7711,74.7339,0.5869,0.4693,26.8416,1,Medium
48.1085,68.0795,63.1068,0.473,0.3913,33.3307,1,Medium
47.7519,224.7456,87.8567,0.7883,0.7861,27.5067,2,High
54.6861,216.6799,83.6823,0.91,0.7009,26.4636,2,High
46.8707,86.6034,66.0594,0.4933,0.5191,30.8638,1,Medium
54.5279,221.5037,86.6155,0.8291,0.7848,22.8077,2,High
50.5157,219.8595,91.3077,0.8641,0.9106,27.4027,2,High
50.6886,169.9319,71.8503,0.7136,0.6776,24.8373,2,High
49.0531,44.8205,73.1036,0.5044,0.4331,33.7587,0,Low
48.1982,14.277,61.4812,0.336,0.3009,35.8822,0,Low
50.1495,178.527,79.4605,0.7033,0.7541,27.2435,2,High
49.0867,61.2117,63.702,0.361,0.3151,32.0444,1,Medium
46.613,103.0826,71.2579,0.5133,0.5852,25.8342,1,Medium
44.3429,19.5019,62.7615,0.3468,0.21,32.3656,0,Low
54.7811,246.2243,95.2281,0.95,0.9028,24.1939,2,High
48.0043,115.7344,75.2336,0.5824,0.5666,27.1411,1,Medium
47.1904,110.569,71.7026,0.5793,0.717,33.1431,1,Medium
43.3954,144.2288,80.1372,0.6012,0.6454,27.6772,1,Medium
51.0957,199.8629,77.6109,0.8142,0.7072,26.0751,2,High
45.9255,48.8811,60.7666,0.3426,0.3194,36.6117,0,Low
48.3823,16.8537,58.9785,0.322,0.1361,36.369,0,Low
47.3937,85.1501,65.2099,0.4308,0.5024,35.1105,1,Medium
43.9819,19.6641,61.6594,0.2294,0.0,36.7641,0,Low
49.7583,92.814,66.3036,0.5872,0.4497,32.6744,1,Medium
51.4741,90.682,81.2606,0.5748,0.6075,29.7681,1,Medium
47.4091,77.7325,63.5945,0.4811,0.453,28.9447,0,Low
47.3425,18.2273,70.108,0.287,0.2568,35.8663,0,Low
51.0331,187.8021,76.2661,0.8444,0.6455,26.3972,2,High
50.6439,246.2877,100.0,0.9075,0.958,20.4542,2,High
43.6176,25.9349,66.5509,0.2928,0.1757,34.8366,0,Low
48.9888,106.2657,78.8352,0.6168,0.4341,31.2129,1,Medium
47.443,18.3266,55.7392,0.2885,0.3162,31.6638,0,Low
46.6509,81.3658,69.7778,0.4324,0.3261,34.5384,1,Medium
49.7437,200.872,86.8349,0.8485,0.6538,25.2238,2,High
49.5889,119.9677,76.2916,0.641,0.4648,34.6571,1,Medium
49.1328,44.0637,72.5319,0.4286,0.33,35.8658,0,Low
51.409,201.1096,91.6119,0.7132,0.681,28.977,2,High
52.4071,187.873,85.4736,0.869,0.8636,26.2707,2,High
48.038,38.5884,70.3979,0.3516,0.285,33.8028,0,Low
46.8389,75.5912,76.4985,0.4241,0.2916,32.5133,0,Low
49.4808,88.2954,69.5216,0.5127,0.2996,30.8882,1,Medium
51.476,119.1361,73.6928,0.5664,0.5712,30.2671,1,Medium
49.2801,230.8058,100.0,0.9227,0.8594,29.2333,2,High
45.6238,51.6174,66.0272,0.3862,0.3617,31.5381,0,Low
50.334,150.0823,77.7967,0.7186,0.5859,29.9106,2,High
45.6011,5.6841,60.0232,0.2283,0.1906,33.6441,0,Low
49.4923,108.8503,80.6113,0.6216,0.5875,27.4979,1,Medium
47.0943,94.5815,76.8333,0.5737,0.4616,33.3395,1,Medium
49.8844,76.9451,70.1444,0.4377,0.3049,32.7305,1,Medium
45.5759,22.122,66.155,0.2498,0.2698,36.0835,0,Low
45.3329,2.4522,61.5947,0.215,0.145,32.9864,0,Low
46.7254,37.6556,64.5607,0.4066,0.3649,32.2501,0,Low
54.1254,216.42,88.7987,0.9081,0.8071,27.1319,2,High
47.031,36.8972,65.9058,0.3598,0.3421,35.0707,0,Low
46.5897,38.9684,63.3748,0.3799,0.3274,35.8277,0,Low
50.721,86.3852,72.4471,0.6331,0.5536,31.3429,1,Medium
54.9458,135.7632,78.7592,0.6303,0.628,30.5766,2,High
51.9573,209.7746,82.1154,0.8355,0.6789,30.1841,2,High
48.2806,24.0323,60.7181,0.1969,0.076,33.273,0,Low
45.7831,87.7801,70.9972,0.492,0.4178,32.0516,1,Medium
52.6234,140.5262,88.9722,0.749,0.6479,29.0878,1,Medium
44.5488,41.2427,64.9739,0.3214,0.2281,33.7705,0,Low
47.8864,82.1438,72.8663,0.517,0.4506,34.4862,1,Medium
48.2754,92.5689,83.7163,0.4383,0.4449,30.1071,1,Medium
52.0957,121.8724,69.166,0.666,0.5384,28.4402,1,Medium
53.1564,225.1938,83.8551,1.0,0.806,27.7449,2,High
44.2968,27.6004,59.9724,0.2812,0.1682,36.9154,0,Low
47.2459,108.7131,73.5545,0.5595,0.6588,27.7359,1,Medium
54.8572,139.9549,78.4331,0.6969,0.4405,28.7251,2,High
43.6326,0.4242,57.505,0.234,0.0843,35.6127,0,Low
49.5507,128.2047,71.7803,0.6749,0.7409,29.961,1,Medium
45.7492,1.3755,65.0625,0.2888,0.1171,35.2237,0,Low
48.0803,44.0037,63.8904,0.3906,0.2658,33.376,0,Low
50.1324,109.2456,81.2161,0.5767,0.5391,29.1617,1,Medium
50.0985,59.7095,63.2742,0.4032,0.3741,27.4887,1,Medium
47.3552,112.4278,85.5383,0.6001,0.5359,30.4512,1,Medium
43.4552,37.4507,56.9142,0.3489,0.3842,33.047,0,Low
53.2113,153.0536,81.355,0.6706,0.5402,25.8883,2,High
52.9028,197.3205,82.633,0.8439,0.7601,25.7477,2,High
44.2435,34.7963,65.0493,0.2704,0.247,35.39,0,Low
51.4226,148.1883,75.8488,0.6725,0.5366,28.6797,1,Medium
46.7781,55.5283,57.0472,0.4446,0.3517,33.1524,0,Low
55.4465,245.9494,90.5295,1.0,0.9311,23.022,2,High
46.5504,2.5944,68.3437,0.3092,0.2389,36.0832,0,Low
47.0595,61.4905,63.6086,0.409,0.4205,36.9891,0,Low
48.0264,18.373,65.1144,0.3564,0.2409,35.312,0,Low
43.9199,83.5301,71.7227,0.3903,0.3136,32.535,1,Medium
55.1092,106.0475,72.5733,0.6864,0.4211,31.2613,2,High
49.6556,125.5226,87.7899,0.6138,0.5029,28.6589,1,Medium
45.9925,7.6554,59.4991,0.2538,0.0968,36.6135,0,Low
43.1282,27.5201,64.7,0.2463,0.1792,33.6556,0,Low
51.9111,243.7734,94.5566,0.9658,0.7946,28.6963,2,High
46.9669,2.3132,68.1989,0.2723,0.1405,38.4808,0,Low
45.3254,43.9133,58.6549,0.3302,0.4117,32.1675,0,Low
49.9233,224.003,100.0,0.8303,0.7885,27.5723,2,High
50.4479,140.6064,87.2821,0.6004,0.6714,28.2002,1,Medium
51.4722,145.0081,82.2895,0.6967,0.6283,31.5264,1,Medium
45.0696,16.6895,65.4273,0.2999,0.1798,32.5701,0,Low
47.6537,63.1418,67.6995,0.3612,0.326,32.948,0,Low
52.792,175.5111,85.322,0.7273,0.5537,29.0179,2,High
45.9469,0.8275,62.2158,0.1781,0.1319,36.5073,0,Low
44.7079,17.9722,57.9731,0.3435,0.1472,32.2379,0,Low
50.675,68.8813,77.2404,0.5248,0.4371,33.1574,1,Medium
44.3536,3.0463,61.5471,0.2974,0.1649,35.3083,0,Low
48.6489,53.2553,68.1638,0.5073,0.3375,30.6005,0,Low
51.1784,179.5381,80.8019,0.7888,0.6665,30.1314,2,High
47.5982,122.5177,83.0012,0.574,0.5801,33.3129,1,Medium
51.4632,244.4276,93.9902,0.9366,0.8075,25.3427,2,High
44.4815,9.9755,58.7707,0.2285,0.1216,34.3351,0,Low
48.3974,67.3293,63.996,0.4162,0.3835,31.5722,1,Medium
55.4652,140.1839,78.8181,0.7149,0.6709,34.4599,2,High
44.2535,32.1011,58.6456,0.298,0.2768,35.5939,0,Low
46.7054,55.827,69.5449,0.3207,0.4609,31.3369,0,Low
45.6742,1.8528,64.1313,0.1971,0.0974,31.742,0,Low
43.6432,18.9372,60.6861,0.2063,0.0481,33.3889,0,Low
52.8951,235.2383,94.1139,0.8604,0.8627,24.75,2,High
48.0267,84.4977,77.9303,0.5239,0.4154,32.1307,1,Medium
52.4788,239.8325,92.7124,0.9141,0.8869,25.4957,2,High
51.575,83.9826,71.2305,0.5338,0.488,33.93,1,Medium
45.3646,5.0371,60.7328,0.2811,0.0876,29.3817,0,Low
54.8108,180.9325,83.1276,0.8652,0.7013,28.8382,2,High
53.0178,196.7258,85.7834,0.8582,0.7919,28.9187,2,High
54.5932,112.385,71.8901,0.7382,0.5641,26.9107,2,High
46.5572,16.1195,64.4041,0.3082,0.2124,32.6202,0,Low
51.2254,127.2552,77.4579,0.6519,0.6018,28.9419,1,Medium
45.6242,3.331,63.4605,0.2314,0.2459,35.8795,0,Low
48.9233,5.558,65.8869,0.2212,0.0339,33.9506,0,Low
46.9866,82.9615,66.3613,0.4769,0.5193,31.6129,1,Medium
53.5864,245.3562,90.1662,1.0,0.8051,23.6089,2,High
53.2691,171.4936,87.4685,0.7414,0.7071,28.2676,2,High
47.7118,34.2336,63.5209,0.3412,0.2477,32.3679,0,Low
45.3774,12.1081,62.0987,0.3271,0.3102,32.7603,0,Low
51.1634,215.8704,90.6397,0.8514,0.8376,26.6464,2,High
47.2147,23.6955,58.5773,0.288,0.275,35.7805,0,Low
46.3963,11.5278,64.1441,0.2449,0.2121,35.0634,0,Low
48.5026,81.3895,72.6391,0.5245,0.3825,31.2941,1,Medium
45.5981,0.5945,55.0408,0.2482,0.1063,36.9941,0,Low
44.1159,10.3105,60.6176,0.2488,0.0985,33.6706,0,Low
49.0005,43.9951,65.6142,0.3403,0.2463,33.0806,0,Low
46.5642,5.0984,64.4516,0.3037,0.2652,37.1361,0,Low
47.6868,1.1434,66.0257,0.3386,0.1337,34.093,0,Low
45.4271,9.006,61.219,0.2543,0.2789,33.5579,0,Low
